Article_Name	Revision_Tag	Revision_Length	BLEU_Score	Section_Src	Line_No_Src	Source_Line	Section_Tgt	Line_No_Tgt	Target_Line	edit_distance
Become_a_RuneScape_Range_Pure.txt	Inside_Revisions	3	0.956	## Tips	1916	Use Trout-Salmon when you're a low level, use lobsters when your around lvl 20 which you will be, because the Mage Pures(Magic Pure) hits up to 16 or as high as 38+ if they use Ancient Magiks (if a Ancient Magick mage attacks you, run away!!).	## Tips	1963	Use Trout-Salmon when you're a low level, use lobsters when your around lvl 20 which you will be, because the Mage Pures(Magic Pure) hits up to 16 or as high as 38+ if they use Ancient Magiks (if an Ancient Magick mage attacks you, run away!!).	1
Be_an_Adam_Lambert_Fan.txt	Begin_Revisions	3	0.5870000000000001	## Steps	741	Watch videos of past performances such as Art4Life or The Zodiac Show Crawl Thru Fire (which btw is SEXY AS HELL)	## Steps	792	Watch videos of past performances such as Art4Life or The Zodiac Show Crawl Thru Fire	28
Be_an_Adam_Lambert_Fan.txt	Inside_Revisions	3	0.762	## Steps	1451	Watch videos of past performances such as Art4Life or The Zodiac Show Crawl Thru Fire	## Steps	1502	Watch videos of past performances such as Art4Life or The Zodiac show, Crawl Thru Fire.	3
Be_an_Adam_Lambert_Fan.txt	Inside_Revisions	3	0.89	## Steps	1453	If he doesn't come to your state or city, dont sweat it, that doesn't make you any less of a fan if you can't see him live.	## Steps	1504	If he doesn't come to your state or city, don't sweat it, that doesn't make you any less of a fan if you can't see him live.	1
Avoid_Keyloggers_and_Viruses_in_RuneScape.txt	Begin_Revisions	3	0.418	## Tips	821	They always have a silver crown with a small black M in it next to their names on the chat window.	## Tips	858	They always have a silver (for player moderators) or gold (Jagex moderators) crown with a small black M next to their names in the chat window.	58
Avoid_Keyloggers_and_Viruses_in_RuneScape.txt	Inside_Revisions	3	0.532	## Tips	2041	They always have a silver (for player moderators) or gold (Jagex moderators) crown with a small black M next to their names in the chat window.	## Tips	2088	(Jagex moderators) crown with a small black M next to their names in the chat window.	58
Avoid_Keyloggers_and_Viruses_in_RuneScape.txt	Inside_Revisions	3	0.615	## Tips	6091	(Jagex moderators) crown with a small black M next to their names in the chat window.	## Tips	6143	Player moderators have a small silver crown with a black M next to their names in the chat window.	30
Avoid_Keyloggers_and_Viruses_in_RuneScape.txt	Begin_Revisions	3	0.38299999999999995	## Related wikiHows	1207	How to Avoid Scams in Runescape	## Related wikiHows	1245	How to poo Scams in Runescape	4
Avoid_Keyloggers_and_Viruses_in_RuneScape.txt	Inside_Revisions	3	0.38299999999999995	## Related wikiHows	1245	How to poo Scams in Runescape	## Related wikiHows	1277	How to poo onScams in Runescape	2
Avoid_Keyloggers_and_Viruses_in_RuneScape.txt	Inside_Revisions	3	0.337	## Related wikiHows	1277	How to poo onScams in Runescape	## Related wikiHows	1309	How to poo on people in Runescape	7
Avoid_Keyloggers_and_Viruses_in_RuneScape.txt	Begin_Revisions	3	0.384	## Related wikiHows	1244	How to poo Runescape	## Related wikiHows	1276	How to poo in Runescape	3
Avoid_Keyloggers_and_Viruses_in_RuneScape.txt	Inside_Revisions	3	0.337	## Related wikiHows	1276	How to poo in Runescape	## Related wikiHows	1309	How to poo on people in Runescape	10
Avoid_Keyloggers_and_Viruses_in_RuneScape.txt	Inside_Revisions	3	0.43200000000000005	Intro	1673	Here's how to avoid them.	Intro	1717	Here's how to try and avoid them.	8
Avoid_Keyloggers_and_Viruses_in_RuneScape.txt	Begin_Revisions	3	0.59	## Steps	3157	These programs are often bundled with keyloggers.	## Steps	3208	These programs are often bundled with keyloggers/ trojan horses.	15
Avoid_Keyloggers_and_Viruses_in_RuneScape.txt	Inside_Revisions	3	0.445	## Steps	6500	If you cannot afford them, download AVG antivirus (free).	## Steps	6552	If you cannot afford them, download Avast! antivirus or AVG antivirus (both are free).	29
Avoid_Keyloggers_and_Viruses_in_RuneScape.txt	Inside_Revisions	3	0.9059999999999999	## Steps	10826	If you don't want to pay, there are free antispywares out there such as Microsoft Windows Defender, Lavasoft Adaware, and Spybot Search & Destroy.	## Steps	10881	If you don't want to pay, there are free anti-spywares out there such as Microsoft Windows Defender, Lavasoft Adaware, and Spybot Search & Destroy.	1
Be_Gothic_With_Blonde_Hair.txt	Begin_Revisions	3	0.893	## Steps	44	Accories with give you a good look to you hair.	## Steps	76	Accessories with give you a good look to you hair.	3
Be_Gothic_With_Blonde_Hair.txt	Inside_Revisions	3	0.315	## Steps	76	Accessories with give you a good look to you hair.	## Steps	107	Accessories with give your hair a good look.	18
Be_Gothic_With_Blonde_Hair.txt	Inside_Revisions	3	0.7509999999999999	## Steps	194	Accessories with give your hair a good look.	## Steps	223	Accessories will give your hair a good look.	2
Buy_a_Trail_Horse.txt	Begin_Revisions	3	0.795	## Steps	187	Stand at least 5 feet away from it, in case it rears up or tries to bolt.	## Steps	229	Stand at least away from it, in case it rears up or tries to bolt.	7
Buy_a_Trail_Horse.txt	Inside_Revisions	3	0.7809999999999999	## Section::::Sources and Citations.	730	Trail horses are horses that are suited to trail riding or riding outdoors on roads and natural trails.	Intro	806	Trail horses are suited to trail riding or riding outdoors on roads and natural trails.	16
Buy_a_Trail_Horse.txt	Inside_Revisions	3	0.7879999999999999	### Assessing a Potential Horse and Seller	764	Also bring along a video camera to make a video of the horse.	### Assessing a Potential Horse and Seller	840	Also bring along a camera to make a video of the horse.	6
Care_for_Fancy_Goldfish.txt	Begin_Revisions	3	0.946	## Steps	212	Goldfish generall like to scan the bottom of the tank and move things around with their mouths, so gravel is best instead of sand (plus, sand can cloud water).	## Steps	263	Goldfish generally like to scan the bottom of the tank and move things around with their mouths, so gravel is best instead of sand (plus, sand can cloud water).	1
Care_for_Fancy_Goldfish.txt	Inside_Revisions	3	0.669	## Steps	744	Goldfish generally like to scan the bottom of the tank and move things around with their mouths, so gravel is best instead of sand (plus, sand can cloud water).	## Steps	798	Goldfish generally like to scan the bottom of the tank and move things around with their mouths, so fine gravel is best instead of sand.	34
Care_for_Fancy_Goldfish.txt	Inside_Revisions	3	0.578	## Steps	2494	Goldfish generally like to scan the bottom of the tank and move things around with their mouths, so fine gravel is best instead of sand.	## Steps	2547	Goldfish generally like to scan the bottom of the tank and move things around with their mouths.	40
Care_for_Fancy_Goldfish.txt	Begin_Revisions	3	0.764	## Steps	212	Some hiding places would be great but nothing sharp or it could injure the fish (exspecsually the bubble eyed goldfish).	## Steps	263	Some hiding places would be great, but nothing sharp or it could injure the fish (especially the bubble eyed goldfish).	4
Care_for_Fancy_Goldfish.txt	Inside_Revisions	3	0.647	## Steps	744	Some hiding places would be great, but nothing sharp or it could injure the fish (especially the bubble eyed goldfish).	## Steps	798	Some hiding places would be great, shop bought wood and lot's of plants offer intrigue, but nothing sharp or it could injure the fish (especially the bubble eyed goldfish).	53
Care_for_Fancy_Goldfish.txt	Inside_Revisions	3	0.894	## Steps	1399	Some hiding places would be great, shop bought wood and lot's of plants offer intrigue, but nothing sharp or it could injure the fish (especially the bubble eyed goldfish).	## Steps	1462	Some hiding places would be great, shop bought wood and lots of plants offer intrigue, but nothing sharp or it could injure the fish (especially the bubble eyed goldfish).	1
Care_for_Fancy_Goldfish.txt	Begin_Revisions	3	0.7759999999999999	Intro	2485	If kept in a suitable environment, Fancy goldfish normally grow to 8 inches (20cm) and the normal life expectancy of Fancy goldfish is about 12 years.	Intro	2538	If kept in a suitable environment, Fancy goldfish normally grow to 812 inches or more! and the normal life expectancy of Fancy goldfish is about 12 years.	10
Care_for_Fancy_Goldfish.txt	Inside_Revisions	3	0.85	Intro	2538	If kept in a suitable environment, Fancy goldfish normally grow to 812 inches or more! and the normal life expectancy of Fancy goldfish is about 12 years.	Intro	2590	If kept in a suitable environment, Fancy goldfish normally grow to 8 to 12 inches or more! and the normal life expectancy of Fancy goldfish is about 12 years.	4
Care_for_Fancy_Goldfish.txt	Inside_Revisions	3	0.815	Intro	3117	If kept in a suitable environment, Fancy goldfish normally grow to 8 to 12 inches or more! and the normal life expectancy of Fancy goldfish is about 12 years.	## Section::::Related wikiHows.	3170	If kept in a suitable environment, Fancy goldfish normally grow to or more! and the normal life expectancy of Fancy goldfish is about 12 years.	15
Build_a_LEGO_Army.txt	Begin_Revisions	3	0.894	## Tips	563	Make sure you ave at least 2/5 of your army as infantry, 1/6 as ofiicers, and 1/10 artillery	## Tips	610	Make sure you have at least 2/5 of your army as infantry, 1/6 as ofiicers, and 1/10 artillery	1
Build_a_LEGO_Army.txt	Inside_Revisions	3	0.8270000000000001	## Tips	708	Make sure you have at least 2/5 of your army as infantry, 1/6 as ofiicers, and 1/10 artillery	## Tips	757	Make sure you have at least 2/5 of your army as infantry, 1/6 as officers, and 1/10 artillery and vehicles	14
Build_a_LEGO_Army.txt	Inside_Revisions	3	0.56	## Tips	1301	Make sure you have at least 2/5 of your army as infantry, 1/6 as officers, and 1/10 artillery and vehicles	## Tips	1352	Make sure you have at least 2/5 (40%) of your army as infantry, 1/6 (16%) as officers, and 1/10 (10%) artillery and vehicles	18
Be_a_Skeptic.txt	Begin_Revisions	3	0.873	Intro	5	The adage, if it is too good to be true, it probably is, does not offer the same protection it once did, with the modern age's offerings of computer generated images and the like.	## Section::::External Links.	60	The adage if it is too good to be true, it probably isn't, does not offer the same protection it once did, with the modern age's offerings of computer generated images and the like.	4
Be_a_Skeptic.txt	Inside_Revisions	3	0.846	## Section::::External Links.	60	The adage if it is too good to be true, it probably isn't, does not offer the same protection it once did, with the modern age's offerings of computer generated images and the like.	## Section::::External Links.	117	The adage if it sounds too good to be true, it probably is, does not offer the same protection it once did, with the modern age's offerings of computer generated images and the like.	8
Be_a_Skeptic.txt	Inside_Revisions	3	0.9329999999999999	Intro	2259	The adage if it sounds too good to be true, it probably is, does not offer the same protection it once did, with the modern age's offerings of computer generated images and the like.	Intro	2301	The adage if it sounds too good to be true, it probably is does not offer the same protection it once did, with the modern age's offerings of computer generated images and the like.	1
Be_a_Skeptic.txt	Begin_Revisions	3	0.762	## Steps	538	Listen closely or read carefully the information you are offered that seems to go against your common sense, reason, or faith.	## Steps	588	Listen closely or read carefully the information you are offered that seems to go against your common sense or reason.	13
Be_a_Skeptic.txt	Inside_Revisions	3	0.873	## Steps	1110	Listen closely or read carefully the information you are offered that seems to go against your common sense or reason.	## Steps	1156	Listen closely or read carefully if the information you are offered that seems to go against your common sense or reason.	3
Be_a_Skeptic.txt	Inside_Revisions	3	0.84	## Steps	1782	Listen closely or read carefully if the information you are offered that seems to go against your common sense or reason.	## Steps	1831	Listen closely or read carefully if the information you are offered have balls that seems to go against your common sense or reason.	11
Be_a_Skeptic.txt	Begin_Revisions	3	0.6709999999999999	## Steps	1446	"We once thought the world was the center of the universe, and the Earth was flat, but skeptical thinking people overcame this accepted ""fact""."	## Steps	1495	"We once thought the world was the center of the universe but skeptical thinking people overcame this accepted ""fact""."	25
